id,shares
id_38396,4627
id_38397,2344
id_38398,3598
id_38399,5190
id_38400,5761
id_38401,4405
id_38402,3162
id_38403,3768
id_38404,6758
id_38405,9705
id_38406,2544
id_38407,1440
id_38408,2546
id_38409,3629
id_38410,2010
id_38411,2194
id_38412,5257
id_38413,1937
id_38414,4678
id_38415,2464
id_38416,3981
id_38417,16078
id_38418,3826
id_38419,9430
id_38420,1430
id_38421,4627
id_38422,1704
id_38423,9924
id_38424,8121
id_38425,4416
id_38426,3651
id_38427,3348
id_38428,1414
id_38429,2427
id_38430,1964
id_38431,4136
id_38432,3733
id_38433,4068
id_38434,4767
id_38435,5896
id_38436,2372
id_38437,5075
id_38438,4075
id_38439,4912
id_38440,2946
id_38441,3494
id_38442,1712
id_38443,2790
id_38444,5632
id_38445,1772
id_38446,3563
id_38447,9798
id_38448,12123
id_38449,1475
id_38450,1798
id_38451,1012
id_38452,3444
id_38453,1885
id_38454,4263
id_38455,2416
id_38456,1977
id_38457,2523
id_38458,1310
id_38459,1964
id_38460,1683
id_38461,3097
id_38462,1684
id_38463,3667
id_38464,5675
id_38465,1411
id_38466,3242
id_38467,1729
id_38468,3523
id_38469,1744
id_38470,2043
id_38471,3891
id_38472,2621
id_38473,1873
id_38474,2669
id_38475,3438
id_38476,2623
id_38477,1930
id_38478,2826
id_38479,2883
id_38480,7193
id_38481,2209
id_38482,3202
id_38483,1687
id_38484,2045
id_38485,1601
id_38486,1893
id_38487,4131
id_38488,4656
id_38489,1881
id_38490,2764
id_38491,6228
id_38492,7088
id_38493,1488
id_38494,1893
id_38495,14669
id_38496,3053
id_38497,11709
id_38498,1570
id_38499,1777
id_38500,1183
id_38501,4316
id_38502,6119
id_38503,2566
id_38504,1312
id_38505,2028
id_38506,8520
id_38507,4144
id_38508,2467
id_38509,2851
id_38510,5050
id_38511,2167
id_38512,4636
id_38513,2933
id_38514,5405
id_38515,6454
id_38516,11317
id_38517,8670
id_38518,5287
id_38519,2511
id_38520,16141
id_38521,1171
id_38522,5930
id_38523,1950
id_38524,3098
id_38525,2346
id_38526,1433
id_38527,2015
id_38528,2342
id_38529,1985
id_38530,2753
id_38531,3141
id_38532,2750
id_38533,2809
id_38534,4965
id_38535,1987
id_38536,4037
id_38537,2017
id_38538,7013
id_38539,13086
id_38540,2373
id_38541,4524
id_38542,5059
id_38543,1403
id_38544,2944
id_38545,4172
id_38546,1991
id_38547,2081
id_38548,1542
id_38549,2329
id_38550,4779
id_38551,7597
id_38552,7465
id_38553,2873
id_38554,7027
id_38555,3328
id_38556,4771
id_38557,1717
id_38558,13478
id_38559,3064
id_38560,17810
id_38561,3089
id_38562,2182
id_38563,9421
id_38564,946
id_38565,6872
id_38566,4807
id_38567,1913
id_38568,1824
id_38569,5973
id_38570,5768
id_38571,2044
id_38572,1845
id_38573,1478
id_38574,1519
id_38575,5466
id_38576,4223
id_38577,4658
id_38578,2270
id_38579,2013
id_38580,8604
id_38581,4251
id_38582,7636
id_38583,1767
id_38584,2515
id_38585,1335
id_38586,3644
id_38587,2319
id_38588,3521
id_38589,1160
id_38590,2099
id_38591,2026
id_38592,6831
id_38593,6845
id_38594,5171
id_38595,850
id_38596,8604
id_38597,3049
id_38598,1370
id_38599,21832
id_38600,4514
id_38601,2674
id_38602,8055
id_38603,3314
id_38604,6065
id_38605,2200
id_38606,7051
id_38607,3823
id_38608,6639
id_38609,1812
id_38610,2804
id_38611,19867
id_38612,3377
id_38613,3583
id_38614,4506
id_38615,3726
id_38616,1043
id_38617,6642
id_38618,14579
id_38619,3844
id_38620,5480
id_38621,3754
id_38622,2048
id_38623,3258
id_38624,2344
id_38625,2491
id_38626,2381
id_38627,1848
id_38628,3105
id_38629,2263
id_38630,2184
id_38631,2061
id_38632,3805
id_38633,3247
id_38634,4437
id_38635,5458
id_38636,872
id_38637,10214
id_38638,3041
id_38639,14509
id_38640,2383
id_38641,2022
id_38642,7134
id_38643,2241
id_38644,6325
id_38645,1850
id_38646,1216
id_38647,3699
id_38648,1743
id_38649,2877
id_38650,1715
id_38651,2828
id_38652,1951
id_38653,1817
id_38654,1355
id_38655,2065
id_38656,1812
id_38657,3261
id_38658,13222
id_38659,1802
id_38660,33110
id_38661,1652
id_38662,4947
id_38663,5108
id_38664,1531
id_38665,5712
id_38666,2146
id_38667,4982
id_38668,1213
id_38669,2591
id_38670,10419
id_38671,1269
id_38672,1868
id_38673,5676
id_38674,2171
id_38675,7793
id_38676,3073
id_38677,1991
id_38678,2686
id_38679,4032
id_38680,7185
id_38681,1726
id_38682,1929
id_38683,7371
id_38684,1966
id_38685,1844
id_38686,5911
id_38687,2591
id_38688,3317
id_38689,6176
id_38690,1071
id_38691,3578
id_38692,14194
id_38693,1394
id_38694,5215
id_38695,2678
id_38696,2428
id_38697,2670
id_38698,3155
id_38699,1716
id_38700,4179
id_38701,1310
id_38702,1737
id_38703,2492
id_38704,8712
id_38705,2278
id_38706,1948
id_38707,1412
id_38708,2342
id_38709,2571
id_38710,2041
id_38711,4489
id_38712,1777
id_38713,1641
id_38714,1697
id_38715,3763
id_38716,5278
id_38717,3837
id_38718,1989
id_38719,3397
id_38720,4478
id_38721,2083
id_38722,2168
id_38723,6183
id_38724,9276
id_38725,3015
id_38726,1324
id_38727,3803
id_38728,3234
id_38729,7998
id_38730,1939
id_38731,1631
id_38732,2999
id_38733,2254
id_38734,5793
id_38735,1805
id_38736,7458
id_38737,4775
id_38738,1424
id_38739,1625
id_38740,5365
id_38741,1502
id_38742,4380
id_38743,1939
id_38744,2589
id_38745,1270
id_38746,1751
id_38747,4367
id_38748,2094
id_38749,1540
id_38750,4274
id_38751,3184
id_38752,3020
id_38753,1433
id_38754,4293
id_38755,2500
id_38756,1262
id_38757,7962
id_38758,1660
id_38759,2988
id_38760,8008
id_38761,9332
id_38762,3102
id_38763,2410
id_38764,3593
id_38765,913
id_38766,2632
id_38767,3030
id_38768,2175
id_38769,1244
id_38770,4209
id_38771,11026
id_38772,1522
id_38773,4242
id_38774,1899
id_38775,1910
id_38776,2832
id_38777,2701
id_38778,931
id_38779,14680
id_38780,1757
id_38781,2864
id_38782,18093
id_38783,4263
id_38784,12183
id_38785,2288
id_38786,11590
id_38787,7684
id_38788,1863
id_38789,2685
id_38790,4155
id_38791,1728
id_38792,1424
id_38793,4031
id_38794,2301
id_38795,2462
id_38796,1353
id_38797,6264
id_38798,7629
id_38799,2223
id_38800,897
id_38801,3520
id_38802,2956
id_38803,5172
id_38804,1946
id_38805,2862
id_38806,7629
id_38807,6290
id_38808,1461
id_38809,8882
id_38810,1397
id_38811,2917
id_38812,4126
id_38813,2232
id_38814,4312
id_38815,2671
id_38816,2740
id_38817,3497
id_38818,18600
id_38819,1687
id_38820,9613
id_38821,5281
id_38822,1841
id_38823,7429
id_38824,2338
id_38825,2002
id_38826,1975
id_38827,3484
id_38828,3251
id_38829,1713
id_38830,2661
id_38831,2353
id_38832,3335
id_38833,5183
id_38834,5777
id_38835,3145
id_38836,1681
id_38837,2005
id_38838,3296
id_38839,1031
id_38840,9400
id_38841,3210
id_38842,3870
id_38843,9988
id_38844,3929
id_38845,6963
id_38846,3010
id_38847,2045
id_38848,3985
id_38849,1542
id_38850,8335
id_38851,3404
id_38852,4524
id_38853,1372
id_38854,1448
id_38855,2368
id_38856,7913
id_38857,18249
id_38858,2183
id_38859,4254
id_38860,2158
id_38861,2289
id_38862,10821
id_38863,1280
id_38864,2406
id_38865,1907
id_38866,2834
id_38867,3483
id_38868,1943
id_38869,4448
id_38870,2220
id_38871,2573
id_38872,4315
id_38873,1890
id_38874,5503
id_38875,2443
id_38876,2204
id_38877,1609
id_38878,2969
id_38879,2800
id_38880,2890
id_38881,2379
id_38882,2488
id_38883,1916
id_38884,5837
id_38885,3621
id_38886,4145
id_38887,1178
id_38888,1764
id_38889,9980
id_38890,7297
id_38891,3273
id_38892,9978
id_38893,3143
id_38894,1620
id_38895,1990
id_38896,2093
id_38897,1558
id_38898,2032
id_38899,1072
id_38900,1690
id_38901,2744
id_38902,1909
id_38903,3307
id_38904,1750
id_38905,2817
id_38906,2353
id_38907,3958
id_38908,1411
id_38909,11976
id_38910,4135
id_38911,6827
id_38912,1317
id_38913,1903
id_38914,1403
id_38915,5557
id_38916,2511
id_38917,10870
id_38918,4724
id_38919,4084
id_38920,8902
id_38921,3294
id_38922,2812
id_38923,2616
id_38924,1193
id_38925,3321
id_38926,17409
id_38927,1634
id_38928,3776
id_38929,2189
id_38930,2196
id_38931,1490
id_38932,2900
id_38933,4248
id_38934,5338
id_38935,2739
id_38936,2735
id_38937,2993
id_38938,2240
id_38939,2263
id_38940,2568
id_38941,2274
id_38942,4525
id_38943,3929
id_38944,4914
id_38945,3949
id_38946,3810
id_38947,1291
id_38948,3704
id_38949,6189
id_38950,3210
id_38951,1873
id_38952,15705
id_38953,4657
id_38954,4676
id_38955,4860
id_38956,4345
id_38957,3397
id_38958,1774
id_38959,4433
id_38960,2396
id_38961,2704
id_38962,976
id_38963,2315
id_38964,2741
id_38965,11000
id_38966,4950
id_38967,5426
id_38968,1670
id_38969,2834
id_38970,4812
id_38971,1376
id_38972,2043
id_38973,1911
id_38974,7020
id_38975,1615
id_38976,3787
id_38977,1919
id_38978,5011
id_38979,2531
id_38980,1453
id_38981,1794
id_38982,1771
id_38983,4517
id_38984,2832
id_38985,4792
id_38986,2559
id_38987,2866
id_38988,2290
id_38989,2549
id_38990,6735
id_38991,3868
id_38992,13949
id_38993,2627
id_38994,1895
id_38995,1200
id_38996,2479
id_38997,8440
id_38998,1429
id_38999,3496
id_39000,2423
id_39001,1864
id_39002,2228
id_39003,1707
id_39004,2606
id_39005,2120
id_39006,2520
id_39007,4445
id_39008,4270
id_39009,1684
id_39010,1304
id_39011,6307
id_39012,2406
id_39013,4321
id_39014,2049
id_39015,1633
id_39016,4340
id_39017,8568
id_39018,6090
id_39019,2789
id_39020,5910
id_39021,8726
id_39022,1455
id_39023,2161
id_39024,11576
id_39025,11891
id_39026,2400
id_39027,2671
id_39028,7153
id_39029,1579
id_39030,5203
id_39031,3478
id_39032,2146
id_39033,1213
id_39034,8337
id_39035,2195
id_39036,5691
id_39037,2128
id_39038,3125
id_39039,3270
id_39040,2598
id_39041,2351
id_39042,2235
id_39043,1958
id_39044,3107
id_39045,11125
id_39046,2123
id_39047,1915
id_39048,4912
id_39049,2267
id_39050,4284
id_39051,2111
id_39052,2006
id_39053,2516
id_39054,3542
id_39055,9562
id_39056,1536
id_39057,6287
id_39058,3088
id_39059,2039
id_39060,1740
id_39061,7255
id_39062,6319
id_39063,2794
id_39064,2543
id_39065,1104
id_39066,8356
id_39067,2657
id_39068,2896
id_39069,2562
id_39070,2773
id_39071,2030
id_39072,2413
id_39073,3574
id_39074,1181
id_39075,6349
id_39076,2914
id_39077,1245
id_39078,1024
id_39079,3644
id_39080,1430
id_39081,2061
id_39082,1403
id_39083,2209
id_39084,3301
id_39085,1773
id_39086,4144
id_39087,6476
id_39088,1167
id_39089,7680
id_39090,3795
id_39091,3820
id_39092,1385
id_39093,3133
id_39094,1082
id_39095,21278
id_39096,10374
id_39097,12727
id_39098,3410
id_39099,2521
id_39100,14054
id_39101,3811
id_39102,3890
id_39103,2862
id_39104,5792
id_39105,2718
id_39106,1723
id_39107,2006
id_39108,3434
id_39109,1576
id_39110,1518
id_39111,3585
id_39112,3462
id_39113,4063
id_39114,9524
id_39115,5042
id_39116,4200
id_39117,2045
id_39118,1262
id_39119,3338
id_39120,17964
id_39121,1865
id_39122,2991
id_39123,1780
id_39124,2713
id_39125,3501
id_39126,5229
id_39127,5436
id_39128,3846
id_39129,5060
id_39130,1839
id_39131,4186
id_39132,1593
id_39133,3324
id_39134,1703
id_39135,5052
id_39136,1922
id_39137,4635
id_39138,2353
id_39139,2623
id_39140,17848
id_39141,1727
id_39142,2320
id_39143,1952
id_39144,9013
id_39145,12065
id_39146,1773
id_39147,2304
id_39148,3309
id_39149,2182
id_39150,1845
id_39151,2227
id_39152,2862
id_39153,2081
id_39154,13779
id_39155,2762
id_39156,11758
id_39157,2043
id_39158,3718
id_39159,2622
id_39160,1851
id_39161,2446
id_39162,6072
id_39163,8350
id_39164,3282
id_39165,15554
id_39166,2174
id_39167,4506
id_39168,13962
id_39169,2713
id_39170,4416
id_39171,4813
id_39172,2783
id_39173,1342
id_39174,7287
id_39175,2733
id_39176,1799
id_39177,2620
id_39178,3405
id_39179,1657
id_39180,6613
id_39181,2841
id_39182,2335
id_39183,2491
id_39184,3753
id_39185,3605
id_39186,2627
id_39187,8115
id_39188,1191
id_39189,9661
id_39190,1964
id_39191,2511
id_39192,3016
id_39193,795
id_39194,1115
id_39195,1658
id_39196,6802
id_39197,5449
id_39198,3915
id_39199,5289
id_39200,5096
id_39201,1004
id_39202,2120
id_39203,5043
id_39204,4938
id_39205,6734
id_39206,2185
id_39207,9968
id_39208,2434
id_39209,4659
id_39210,2125
id_39211,1237
id_39212,6322
id_39213,4251
id_39214,3992
id_39215,10641
id_39216,1027
id_39217,26251
id_39218,4456
id_39219,2101
id_39220,2991
id_39221,3104
id_39222,3052
id_39223,1825
id_39224,1320
id_39225,5005
id_39226,5938
id_39227,1631
id_39228,2915
id_39229,3812
id_39230,4285
id_39231,3332
id_39232,6664
id_39233,4856
id_39234,6827
id_39235,1424
id_39236,2481
id_39237,24645
id_39238,5184
id_39239,8139
id_39240,5980
id_39241,9156
id_39242,3006
id_39243,1798
id_39244,2141
id_39245,2364
id_39246,2486
id_39247,3411
id_39248,1386
id_39249,2453
id_39250,3531
id_39251,2698
id_39252,2022
id_39253,1494
id_39254,5932
id_39255,3204
id_39256,2044
id_39257,1781
id_39258,1895
id_39259,2682
id_39260,2961
id_39261,1552
id_39262,1884
id_39263,2847
id_39264,5568
id_39265,2430
id_39266,3497
id_39267,2168
id_39268,8102
id_39269,6177
id_39270,5991
id_39271,3558
id_39272,9866
id_39273,6188
id_39274,1380
id_39275,1459
id_39276,4461
id_39277,1776
id_39278,3485
id_39279,5060
id_39280,1402
id_39281,2069
id_39282,4112
id_39283,1565
id_39284,1704
id_39285,1691
id_39286,2539
id_39287,2224
id_39288,7930
id_39289,4486
id_39290,8456
id_39291,2129
id_39292,5242
id_39293,4141
id_39294,2490
id_39295,2314
id_39296,9163
id_39297,7907
id_39298,6216
id_39299,1441
id_39300,1159
id_39301,2533
id_39302,31203
id_39303,19514
id_39304,3429
id_39305,6795
id_39306,1166
id_39307,9257
id_39308,1779
id_39309,3015
id_39310,6539
id_39311,15651
id_39312,1027
id_39313,12894
id_39314,6148
id_39315,1549
id_39316,2955
id_39317,1181
id_39318,4279
id_39319,7422
id_39320,1871
id_39321,1207
id_39322,1902
id_39323,2536
id_39324,4248
id_39325,5349
id_39326,3140
id_39327,2334
id_39328,1380
id_39329,2698
id_39330,2309
id_39331,1898
id_39332,5621
id_39333,17197
id_39334,5498
id_39335,1483
id_39336,2163
id_39337,5311
id_39338,2121
id_39339,3037
id_39340,1931
id_39341,4034
id_39342,4632
id_39343,9536
id_39344,1592
id_39345,5097
id_39346,2514
id_39347,2419
id_39348,5625
id_39349,2328
id_39350,3062
id_39351,4395
id_39352,2546
id_39353,2245
id_39354,2998
id_39355,4681
id_39356,1375
id_39357,6299
id_39358,1464
id_39359,4942
id_39360,4736
id_39361,4779
id_39362,4629
id_39363,10170
id_39364,1602
id_39365,2614
id_39366,4228
id_39367,3708
id_39368,3836
id_39369,11303
id_39370,944
id_39371,2718
id_39372,12974
id_39373,7676
id_39374,2113
id_39375,3147
id_39376,2063
id_39377,15907
id_39378,8718
id_39379,2143
id_39380,5088
id_39381,2026
id_39382,5166
id_39383,13990
id_39384,5680
id_39385,4740
id_39386,5366
id_39387,2560
id_39388,7059
id_39389,2120
id_39390,5606
id_39391,9212
id_39392,2591
id_39393,2614
id_39394,3154
id_39395,1867
id_39396,1388
id_39397,3701
id_39398,1965
id_39399,1793
id_39400,2672
id_39401,1348
id_39402,3298
id_39403,1493
id_39404,4162
id_39405,4608
id_39406,1740
id_39407,2077
id_39408,2263
id_39409,1950
id_39410,7966
id_39411,1858
id_39412,8838
id_39413,1849
id_39414,3363
id_39415,6294
id_39416,4587
id_39417,4549
id_39418,3120
id_39419,1366
id_39420,3841
id_39421,1254
id_39422,2125
id_39423,3547
id_39424,7427
id_39425,8183
id_39426,6287
id_39427,5960
id_39428,2244
id_39429,2773
id_39430,2890
id_39431,6349
id_39432,3481
id_39433,3274
id_39434,1434
id_39435,4175
id_39436,1654
id_39437,4010
id_39438,6026
id_39439,4598
id_39440,2370
id_39441,1865
id_39442,4656
id_39443,1408
id_39444,4416
id_39445,2643
id_39446,3760
id_39447,9582
id_39448,1417
id_39449,3663
id_39450,4634
id_39451,9311
id_39452,2545
id_39453,3458
id_39454,3780
id_39455,2334
id_39456,2023
id_39457,5209
id_39458,2675
id_39459,1582
id_39460,1690
id_39461,1896
id_39462,2279
id_39463,2962
id_39464,11264
id_39465,18345
id_39466,5767
id_39467,8634
id_39468,2672
id_39469,5137
id_39470,7357
id_39471,1890
id_39472,1966
id_39473,13576
id_39474,2356
id_39475,7599
id_39476,1604
id_39477,1932
id_39478,14319
id_39479,3031
id_39480,16410
id_39481,8620
id_39482,1382
id_39483,2572
id_39484,1942
id_39485,1766
id_39486,7523
id_39487,3842
id_39488,5955
id_39489,8123
id_39490,2734
id_39491,27271
id_39492,2630
id_39493,1629
id_39494,1549
id_39495,2017
id_39496,2881
id_39497,4267
id_39498,2698
id_39499,1613
id_39500,1167
id_39501,3169
id_39502,1115
id_39503,3164
id_39504,2905
id_39505,2852
id_39506,1606
id_39507,2265
id_39508,3244
id_39509,3382
id_39510,3413
id_39511,1480
id_39512,2475
id_39513,2430
id_39514,10809
id_39515,6684
id_39516,2844
id_39517,2241
id_39518,2655
id_39519,2314
id_39520,5795
id_39521,3119
id_39522,3332
id_39523,2643
id_39524,2210
id_39525,2348
id_39526,5172
id_39527,4494
id_39528,9123
id_39529,2479
id_39530,2189
id_39531,4956
id_39532,1303
id_39533,3748
id_39534,1209
id_39535,8094
id_39536,12468
id_39537,13296
id_39538,6145
id_39539,2317
id_39540,1667
id_39541,2515
id_39542,1508
id_39543,4753
id_39544,3896
id_39545,2110
id_39546,10324
id_39547,1494
id_39548,5533
id_39549,2792
id_39550,2566
id_39551,903
id_39552,1565
id_39553,1857
id_39554,8282
id_39555,1561
id_39556,1416
id_39557,2094
id_39558,6323
id_39559,2440
id_39560,2219
id_39561,1661
id_39562,3164
id_39563,2374
id_39564,1938
id_39565,6603
id_39566,1172
id_39567,3167
id_39568,1342
id_39569,5455
id_39570,21598
id_39571,4887
id_39572,4305
id_39573,6804
id_39574,2930
id_39575,6271
id_39576,1295
id_39577,2908
id_39578,2050
id_39579,3671
id_39580,2680
id_39581,1549
id_39582,7073
id_39583,4262
id_39584,2582
id_39585,3017
id_39586,10243
id_39587,2007
id_39588,5319
id_39589,3819
id_39590,1376
id_39591,1550
id_39592,2385
id_39593,1364
id_39594,2377
id_39595,12088
id_39596,1191
id_39597,948
id_39598,3307
id_39599,4674
id_39600,9285
id_39601,2412
id_39602,7355
id_39603,10937
id_39604,8973
id_39605,1246
id_39606,1349
id_39607,2649
id_39608,7562
id_39609,10652
id_39610,4316
id_39611,5603
id_39612,1938
id_39613,8013
id_39614,3071
id_39615,1915
id_39616,3945
id_39617,1502
id_39618,3296
id_39619,3858
id_39620,3659
id_39621,2187
id_39622,2472
id_39623,1151
id_39624,3299
id_39625,1660
id_39626,5220
id_39627,34429
id_39628,6789
id_39629,2173
id_39630,2986
id_39631,4681
id_39632,7145
id_39633,2943
id_39634,3572
id_39635,7405
id_39636,2306
id_39637,16536
id_39638,5186
id_39639,1472
id_39640,2262
id_39641,2787
id_39642,1366
id_39643,5699
